Date;Time;Voltage;Global_intensity;Global_active_power;Load_Status
17/03/2024;03:03:00;228.83;5.67;1.297;0
17/03/2024;03:04:00;224.12;8.7;1.95;1
17/03/2024;03:05:00;240.72;5.08;1.223;0
17/03/2024;03:06:00;244.89;1.33;0.326;0
17/03/2024;03:07:00;235.49;13.92;3.278;1
17/03/2024;03:08:00;223.72;1.26;0.282;0
17/03/2024;03:09:00;240.04;9.19;2.206;1
17/03/2024;03:10:00;228.7;14.56;3.33;1
17/03/2024;03:11:00;225.61;2.17;0.49;0
17/03/2024;03:12:00;230.76;9.69;2.236;1
17/03/2024;03:13:00;230.01;2.06;0.474;0
17/03/2024;03:14:00;239.71;11.26;2.699;1
17/03/2024;03:15:00;232.72;6.15;1.431;0
17/03/2024;03:16:00;227.25;9.9;2.25;1
17/03/2024;03:17:00;219.75;5.85;1.286;0
17/03/2024;03:18:00;220.49;14.57;3.213;1
17/03/2024;03:19:00;230.57;1.21;0.279;0
17/03/2024;03:20:00;223.86;6.1;1.366;0
17/03/2024;03:21:00;231.49;8.52;1.972;1
17/03/2024;03:22:00;241.67;3.28;0.793;0
17/03/2024;03:23:00;222.91;13.52;3.014;1
17/03/2024;03:24:00;243.8;5.77;1.407;0
17/03/2024;03:25:00;227.32;8.73;1.985;1
17/03/2024;03:26:00;232.06;6.28;1.457;0
17/03/2024;03:27:00;226.18;9.8;2.217;1
17/03/2024;03:28:00;212.46;3.68;0.782;0
17/03/2024;03:29:00;218.19;12.53;2.734;1
17/03/2024;03:30:00;211.08;11.98;2.529;1
17/03/2024;03:31:00;212.35;11.92;2.531;1
17/03/2024;03:32:00;223.06;2.15;0.48;0
17/03/2024;03:33:00;218.06;8.64;1.884;1
17/03/2024;03:34:00;230.62;3.07;0.708;0
17/03/2024;03:35:00;240.05;8.99;2.158;1
17/03/2024;03:36:00;231.9;1.2;0.278;0
17/03/2024;03:37:00;230.21;3.91;0.9;0
17/03/2024;03:38:00;225.89;5.71;1.29;0
17/03/2024;03:39:00;248.16;5.8;1.439;0
17/03/2024;03:40:00;241.4;4.39;1.06;0
17/03/2024;03:41:00;220.81;9.75;2.153;1
17/03/2024;03:42:00;238.12;9.09;2.165;1
17/03/2024;03:43:00;217.36;5.9;1.282;0
17/03/2024;03:44:00;216.42;4.81;1.041;0
17/03/2024;03:45:00;218.25;8.61;1.879;1
17/03/2024;03:46:00;227.65;9.58;2.181;1
17/03/2024;03:47:00;237.62;4.86;1.155;0
17/03/2024;03:48:00;236.44;10.87;2.57;1
17/03/2024;03:49:00;227.09;9.64;2.189;1
17/03/2024;03:50:00;245.23;4.82;1.182;0
17/03/2024;03:51:00;220.58;11.82;2.607;1
17/03/2024;03:52:00;239.12;11.11;2.657;1
17/03/2024;03:53:00;216.31;4.09;0.885;0
17/03/2024;03:54:00;222.62;2.51;0.559;0
17/03/2024;03:55:00;234.36;13.37;3.133;1
17/03/2024;03:56:00;219.32;5.31;1.165;0
17/03/2024;03:57:00;245.38;14.17;3.477;1
17/03/2024;03:58:00;246.48;8.49;2.093;1
17/03/2024;03:59:00;229.01;10.7;2.45;1
17/03/2024;04:00:00;240.06;10.59;2.542;1
17/03/2024;04:01:00;211.28;13.07;2.761;1
17/03/2024;04:02:00;210.31;14.63;3.077;1
17/03/2024;04:03:00;211.54;10.45;2.211;1
17/03/2024;04:04:00;228.77;5.6;1.281;0
17/03/2024;04:05:00;217.39;3.57;0.776;0
17/03/2024;04:06:00;219.83;1.13;0.248;0
17/03/2024;04:07:00;224.04;12.92;2.895;1
17/03/2024;04:08:00;245.98;14.14;3.478;1
17/03/2024;04:09:00;230.92;4.08;0.942;0
17/03/2024;04:10:00;244.94;2.19;0.536;0
17/03/2024;04:11:00;225.76;9.68;2.185;1
17/03/2024;04:12:00;238.5;5.95;1.419;0
17/03/2024;04:13:00;221.45;5.25;1.163;0
17/03/2024;04:14:00;213.43;1.0;0.213;0
17/03/2024;04:15:00;225.49;9.72;2.192;1
17/03/2024;04:16:00;213.63;10.95;2.339;1
17/03/2024;04:17:00;227.44;2.0;0.455;0
17/03/2024;04:18:00;231.62;9.43;2.184;1
17/03/2024;04:19:00;216.84;9.62;2.086;1
17/03/2024;04:20:00;221.27;8.49;1.879;1
17/03/2024;04:21:00;211.9;9.95;2.108;1
17/03/2024;04:22:00;243.79;7.15;1.743;1
17/03/2024;04:23:00;215.3;5.0;1.077;0
17/03/2024;04:24:00;212.08;6.98;1.48;0
17/03/2024;04:25:00;238.75;6.57;1.569;1
17/03/2024;04:26:00;210.52;1.71;0.36;0
17/03/2024;04:27:00;218.2;12.31;2.686;1
17/03/2024;04:28:00;225.2;1.24;0.279;0
17/03/2024;04:29:00;211.25;5.59;1.181;0
17/03/2024;04:30:00;215.15;12.98;2.793;1
17/03/2024;04:31:00;227.55;1.63;0.371;0
17/03/2024;04:32:00;232.6;5.07;1.179;0
17/03/2024;04:33:00;219.14;1.01;0.221;0
17/03/2024;04:34:00;247.54;6.49;1.607;1
17/03/2024;04:35:00;220.4;14.72;3.244;1
17/03/2024;04:36:00;227.58;1.08;0.246;0
17/03/2024;04:37:00;240.15;13.11;3.148;1
17/03/2024;04:38:00;232.13;12.29;2.853;1
17/03/2024;04:39:00;238.91;13.49;3.223;1
17/03/2024;04:40:00;218.54;7.38;1.613;1
17/03/2024;04:41:00;231.86;7.98;1.85;1
17/03/2024;04:42:00;216.94;11.19;2.428;1
17/03/2024;04:43:00;231.85;2.49;0.577;0
17/03/2024;04:44:00;237.89;8.04;1.913;1
17/03/2024;04:45:00;233.72;13.92;3.253;1
17/03/2024;04:46:00;249.59;6.66;1.662;1
17/03/2024;04:47:00;226.49;7.0;1.585;1
17/03/2024;04:48:00;223.92;7.72;1.729;1
17/03/2024;04:49:00;231.25;6.16;1.425;0
17/03/2024;04:50:00;249.83;7.04;1.759;1
17/03/2024;04:51:00;235.13;10.85;2.551;1
17/03/2024;04:52:00;211.95;1.81;0.384;0
17/03/2024;04:53:00;234.6;9.27;2.175;1
17/03/2024;04:54:00;213.01;7.21;1.536;1
17/03/2024;04:55:00;221.68;13.07;2.897;1
17/03/2024;04:56:00;246.78;7.22;1.782;1
17/03/2024;04:57:00;232.7;8.11;1.887;1
17/03/2024;04:58:00;228.82;14.99;3.43;1
17/03/2024;04:59:00;237.16;2.77;0.657;0
17/03/2024;05:00:00;214.89;1.59;0.342;0
17/03/2024;05:01:00;245.69;1.92;0.472;0
17/03/2024;05:02:00;210.22;4.05;0.851;0
17/03/2024;05:03:00;218.9;1.27;0.278;0
17/03/2024;05:04:00;228.37;1.07;0.244;0
17/03/2024;05:05:00;241.93;9.77;2.364;1
17/03/2024;05:06:00;218.48;2.35;0.513;0
17/03/2024;05:07:00;228.6;4.62;1.056;0
17/03/2024;05:08:00;240.65;5.62;1.352;0
17/03/2024;05:09:00;216.61;10.17;2.203;1
17/03/2024;05:10:00;216.09;11.94;2.58;1
17/03/2024;05:11:00;247.69;7.48;1.853;1
17/03/2024;05:12:00;223.25;13.63;3.043;1
17/03/2024;05:13:00;228.38;1.24;0.283;0
17/03/2024;05:14:00;221.62;8.66;1.919;1
17/03/2024;05:15:00;245.53;10.46;2.568;1
17/03/2024;05:16:00;240.9;3.25;0.783;0
17/03/2024;05:17:00;243.47;10.09;2.457;1
17/03/2024;05:18:00;228.45;6.0;1.371;0
17/03/2024;05:19:00;233.36;9.64;2.25;1
17/03/2024;05:20:00;244.86;11.45;2.804;1
17/03/2024;05:21:00;225.82;10.75;2.428;1
17/03/2024;05:22:00;213.56;2.16;0.461;0
17/03/2024;05:23:00;216.7;2.45;0.531;0
17/03/2024;05:24:00;232.84;3.71;0.864;0
17/03/2024;05:25:00;227.51;12.54;2.853;1
17/03/2024;05:26:00;232.35;4.45;1.034;0
17/03/2024;05:27:00;233.63;7.9;1.846;1
17/03/2024;05:28:00;245.99;2.78;0.684;0
17/03/2024;05:29:00;221.25;11.55;2.555;1
17/03/2024;05:30:00;241.59;11.56;2.793;1
17/03/2024;05:31:00;243.4;4.53;1.103;0
17/03/2024;05:32:00;221.22;10.88;2.407;1
17/03/2024;05:33:00;237.3;11.74;2.786;1
17/03/2024;05:34:00;233.18;14.01;3.267;1
17/03/2024;05:35:00;212.22;4.59;0.974;0
17/03/2024;05:36:00;248.24;4.54;1.127;0
17/03/2024;05:37:00;231.49;12.26;2.838;1
17/03/2024;05:38:00;249.61;9.12;2.276;1
17/03/2024;05:39:00;220.02;12.47;2.744;1
17/03/2024;05:40:00;222.93;9.48;2.113;1
17/03/2024;05:41:00;238.76;8.51;2.032;1
17/03/2024;05:42:00;229.82;13.43;3.086;1
17/03/2024;05:43:00;249.11;3.14;0.782;0
17/03/2024;05:44:00;210.62;3.27;0.689;0
17/03/2024;05:45:00;240.17;11.07;2.659;1
17/03/2024;05:46:00;215.87;8.39;1.811;1
17/03/2024;05:47:00;215.09;8.83;1.899;1
17/03/2024;05:48:00;221.81;14.67;3.254;1
17/03/2024;05:49:00;244.3;2.66;0.65;0
17/03/2024;05:50:00;235.44;7.97;1.876;1
17/03/2024;05:51:00;212.54;10.17;2.162;1
17/03/2024;05:52:00;230.57;7.14;1.646;1
17/03/2024;05:53:00;237.11;7.5;1.778;1
17/03/2024;05:54:00;238.46;5.01;1.195;0
17/03/2024;05:55:00;222.63;6.68;1.487;0
17/03/2024;05:56:00;237.79;14.61;3.474;1
17/03/2024;05:57:00;241.26;5.98;1.443;0
17/03/2024;05:58:00;222.88;14.73;3.283;1
17/03/2024;05:59:00;228.01;1.62;0.369;0
17/03/2024;06:00:00;241.51;3.17;0.766;0
17/03/2024;06:01:00;218.65;8.37;1.83;1
17/03/2024;06:02:00;244.11;13.33;3.254;1
17/03/2024;06:03:00;217.02;12.41;2.693;1
17/03/2024;06:04:00;223.78;8.24;1.844;1
17/03/2024;06:05:00;241.21;8.12;1.959;1
17/03/2024;06:06:00;225.76;12.53;2.829;1
17/03/2024;06:07:00;249.57;7.5;1.872;1
17/03/2024;06:08:00;242.72;12.07;2.93;1
17/03/2024;06:09:00;241.32;5.54;1.337;0
17/03/2024;06:10:00;219.4;8.97;1.968;1
17/03/2024;06:11:00;248.95;10.07;2.507;1
17/03/2024;06:12:00;228.12;12.36;2.82;1
17/03/2024;06:13:00;249.41;6.34;1.581;1
17/03/2024;06:14:00;243.69;2.87;0.699;0
17/03/2024;06:15:00;246.26;9.52;2.344;1
17/03/2024;06:16:00;215.78;10.42;2.248;1
17/03/2024;06:17:00;226.5;4.83;1.094;0
17/03/2024;06:18:00;237.23;14.05;3.333;1
17/03/2024;06:19:00;246.36;11.05;2.722;1
17/03/2024;06:20:00;214.81;12.47;2.679;1
17/03/2024;06:21:00;243.99;2.94;0.717;0
17/03/2024;06:22:00;241.28;13.4;3.233;1
17/03/2024;06:23:00;235.43;13.13;3.091;1
17/03/2024;06:24:00;239.9;4.94;1.185;0
17/03/2024;06:25:00;212.26;9.83;2.087;1
17/03/2024;06:26:00;212.1;5.59;1.186;0
17/03/2024;06:27:00;230.82;11.13;2.569;1
17/03/2024;06:28:00;228.95;13.96;3.196;1
17/03/2024;06:29:00;231.86;12.31;2.854;1
17/03/2024;06:30:00;217.66;12.76;2.777;1
17/03/2024;06:31:00;230.75;13.21;3.048;1
17/03/2024;06:32:00;226.73;8.37;1.898;1
17/03/2024;06:33:00;230.14;4.18;0.962;0
17/03/2024;06:34:00;226.04;14.99;3.388;1
17/03/2024;06:35:00;227.13;14.83;3.368;1
17/03/2024;06:36:00;212.39;9.49;2.016;1
17/03/2024;06:37:00;245.77;2.5;0.614;0
17/03/2024;06:38:00;233.64;8.47;1.979;1
17/03/2024;06:39:00;219.97;4.37;0.961;0
17/03/2024;06:40:00;249.88;10.3;2.574;1
17/03/2024;06:41:00;239.14;11.59;2.772;1
17/03/2024;06:42:00;238.45;12.93;3.083;1
17/03/2024;06:43:00;237.34;6.75;1.602;1
17/03/2024;06:44:00;241.2;7.42;1.79;1
17/03/2024;06:45:00;210.61;14.85;3.128;1
17/03/2024;06:46:00;233.46;3.92;0.915;0
17/03/2024;06:47:00;220.04;1.15;0.253;0
17/03/2024;06:48:00;241.57;5.71;1.379;0
17/03/2024;06:49:00;236.17;2.14;0.505;0
17/03/2024;06:50:00;213.95;1.54;0.329;0
17/03/2024;06:51:00;222.31;11.47;2.55;1
17/03/2024;06:52:00;233.5;11.5;2.685;1
17/03/2024;06:53:00;248.93;2.18;0.543;0
17/03/2024;06:54:00;241.14;5.49;1.324;0
17/03/2024;06:55:00;229.65;4.59;1.054;0
17/03/2024;06:56:00;229.09;2.11;0.483;0
17/03/2024;06:57:00;229.89;8.22;1.89;1
17/03/2024;06:58:00;217.49;13.48;2.932;1
17/03/2024;06:59:00;237.8;14.07;3.346;1
17/03/2024;07:00:00;233.07;9.61;2.24;1
17/03/2024;07:01:00;229.64;13.12;3.013;1
17/03/2024;07:02:00;210.65;8.06;1.698;1
17/03/2024;07:03:00;217.24;7.06;1.534;1
17/03/2024;07:04:00;244.62;14.01;3.427;1
17/03/2024;07:05:00;213.67;1.8;0.385;0
17/03/2024;07:06:00;244.33;14.75;3.604;1
17/03/2024;07:07:00;231.22;4.09;0.946;0
17/03/2024;07:08:00;210.58;12.21;2.571;1
17/03/2024;07:09:00;233.76;5.82;1.36;0
17/03/2024;07:10:00;216.11;5.27;1.139;0
17/03/2024;07:11:00;220.06;5.03;1.107;0
17/03/2024;07:12:00;237.02;3.1;0.735;0
17/03/2024;07:13:00;249.02;13.95;3.474;1
17/03/2024;07:14:00;213.71;1.52;0.325;0
17/03/2024;07:15:00;215.54;10.15;2.188;1
17/03/2024;07:16:00;220.28;1.56;0.344;0
17/03/2024;07:17:00;226.63;14.14;3.205;1
17/03/2024;07:18:00;212.18;7.48;1.587;1
17/03/2024;07:19:00;247.75;4.62;1.145;0
17/03/2024;07:20:00;238.42;8.34;1.988;1
17/03/2024;07:21:00;237.83;8.92;2.121;1
17/03/2024;07:22:00;227.65;7.93;1.805;1
17/03/2024;07:23:00;225.36;11.18;2.52;1
17/03/2024;07:24:00;236.44;10.49;2.48;1
17/03/2024;07:25:00;232.4;9.92;2.305;1
17/03/2024;07:26:00;210.33;1.15;0.242;0
17/03/2024;07:27:00;233.33;10.43;2.434;1
17/03/2024;07:28:00;245.13;4.63;1.135;0
17/03/2024;07:29:00;245.54;12.63;3.101;1
17/03/2024;07:30:00;243.44;8.62;2.098;1
17/03/2024;07:31:00;225.01;4.81;1.082;0
17/03/2024;07:32:00;249.35;11.75;2.93;1
17/03/2024;07:33:00;236.49;14.44;3.415;1
17/03/2024;07:34:00;229.65;8.27;1.899;1
17/03/2024;07:35:00;220.06;11.72;2.579;1
17/03/2024;07:36:00;230.34;3.99;0.919;0
17/03/2024;07:37:00;243.47;10.87;2.647;1
17/03/2024;07:38:00;212.45;3.81;0.809;0
17/03/2024;07:39:00;227.41;3.61;0.821;0
17/03/2024;07:40:00;216.76;12.84;2.783;1
17/03/2024;07:41:00;237.55;7.1;1.687;1
17/03/2024;07:42:00;247.21;5.09;1.258;0
17/03/2024;07:43:00;220.39;5.68;1.252;0
17/03/2024;07:44:00;224.73;6.86;1.542;1
17/03/2024;07:45:00;227.22;4.24;0.963;0
17/03/2024;07:46:00;230.87;5.19;1.198;0
17/03/2024;07:47:00;245.17;12.05;2.954;1
17/03/2024;07:48:00;210.72;1.05;0.221;0
17/03/2024;07:49:00;218.54;6.33;1.383;0
17/03/2024;07:50:00;210.01;9.84;2.066;1
17/03/2024;07:51:00;223.87;13.49;3.02;1
17/03/2024;07:52:00;239.43;13.5;3.232;1
17/03/2024;07:53:00;230.64;5.28;1.218;0
17/03/2024;07:54:00;245.06;5.64;1.382;0
17/03/2024;07:55:00;229.02;1.2;0.275;0
17/03/2024;07:56:00;244.66;7.09;1.735;1
17/03/2024;07:57:00;246.6;14.16;3.492;1
17/03/2024;07:58:00;220.87;10.15;2.242;1
17/03/2024;07:59:00;233.61;10.44;2.439;1
17/03/2024;08:00:00;249.23;12.98;3.235;1
17/03/2024;08:01:00;248.58;10.57;2.627;1
17/03/2024;08:02:00;242.99;3.73;0.906;0
17/03/2024;08:03:00;211.53;6.25;1.322;0
17/03/2024;08:04:00;234.74;13.51;3.171;1
17/03/2024;08:05:00;249.57;14.67;3.661;1
17/03/2024;08:06:00;245.93;2.15;0.529;0
17/03/2024;08:07:00;219.71;1.81;0.398;0
17/03/2024;08:08:00;228.12;2.79;0.636;0
17/03/2024;08:09:00;227.91;4.76;1.085;0
17/03/2024;08:10:00;228.15;4.94;1.127;0
17/03/2024;08:11:00;227.46;14.09;3.205;1
17/03/2024;08:12:00;237.97;4.94;1.176;0
17/03/2024;08:13:00;223.58;8.79;1.965;1
17/03/2024;08:14:00;237.9;5.86;1.394;0
17/03/2024;08:15:00;229.06;13.19;3.021;1
17/03/2024;08:16:00;224.56;6.65;1.493;0
17/03/2024;08:17:00;231.63;2.65;0.614;0
17/03/2024;08:18:00;223.18;11.75;2.622;1
17/03/2024;08:19:00;222.01;6.76;1.501;1
17/03/2024;08:20:00;220.08;6.87;1.512;1
17/03/2024;08:21:00;223.9;4.56;1.021;0
17/03/2024;08:22:00;223.55;11.48;2.566;1
17/03/2024;08:23:00;217.74;2.77;0.603;0
17/03/2024;08:24:00;235.91;1.61;0.38;0
17/03/2024;08:25:00;225.02;6.6;1.485;0
17/03/2024;08:26:00;219.76;4.88;1.072;0
17/03/2024;08:27:00;235.9;8.32;1.963;1
17/03/2024;08:28:00;235.3;11.36;2.673;1
17/03/2024;08:29:00;244.73;12.17;2.978;1
17/03/2024;08:30:00;210.96;12.5;2.637;1
17/03/2024;08:31:00;236.37;8.83;2.087;1
17/03/2024;08:32:00;216.77;7.07;1.533;1
17/03/2024;08:33:00;243.74;10.67;2.601;1
17/03/2024;08:34:00;210.97;14.87;3.137;1
17/03/2024;08:35:00;242.72;7.33;1.779;1
17/03/2024;08:36:00;236.68;10.23;2.421;1
17/03/2024;08:37:00;215.16;5.29;1.138;0
17/03/2024;08:38:00;246.85;3.88;0.958;0
17/03/2024;08:39:00;219.48;8.03;1.762;1
17/03/2024;08:40:00;226.48;10.24;2.319;1
17/03/2024;08:41:00;242.06;14.0;3.389;1
17/03/2024;08:42:00;232.06;2.33;0.541;0
17/03/2024;08:43:00;242.95;7.7;1.871;1
17/03/2024;08:44:00;232.54;14.12;3.283;1
17/03/2024;08:45:00;224.71;6.11;1.373;0
17/03/2024;08:46:00;231.7;10.55;2.444;1
17/03/2024;08:47:00;213.37;14.04;2.996;1
17/03/2024;08:48:00;217.91;13.3;2.898;1
17/03/2024;08:49:00;228.88;2.41;0.552;0
17/03/2024;08:50:00;216.66;6.09;1.319;0
17/03/2024;08:51:00;222.23;6.95;1.544;1
17/03/2024;08:52:00;240.05;10.75;2.581;1
17/03/2024;08:53:00;244.49;13.91;3.401;1
17/03/2024;08:54:00;246.98;3.77;0.931;0
17/03/2024;08:55:00;236.93;3.18;0.753;0
17/03/2024;08:56:00;210.53;6.87;1.446;0
17/03/2024;08:57:00;243.72;7.92;1.93;1
17/03/2024;08:58:00;222.58;1.09;0.243;0
17/03/2024;08:59:00;227.5;9.82;2.234;1
17/03/2024;09:00:00;239.75;14.34;3.438;1
17/03/2024;09:01:00;221.41;1.68;0.372;0
17/03/2024;09:02:00;230.46;8.34;1.922;1
17/03/2024;09:03:00;216.87;7.89;1.711;1
17/03/2024;09:04:00;246.84;10.46;2.582;1
17/03/2024;09:05:00;224.09;7.38;1.654;1
17/03/2024;09:06:00;240.07;5.44;1.306;0
17/03/2024;09:07:00;237.05;2.0;0.474;0
17/03/2024;09:08:00;239.66;13.14;3.149;1
17/03/2024;09:09:00;220.09;13.63;3.0;1
17/03/2024;09:10:00;234.36;13.31;3.119;1
17/03/2024;09:11:00;243.01;10.62;2.581;1
17/03/2024;09:12:00;249.83;6.41;1.601;1
17/03/2024;09:13:00;237.19;4.82;1.143;0
17/03/2024;09:14:00;229.79;5.37;1.234;0
17/03/2024;09:15:00;212.03;8.48;1.798;1
17/03/2024;09:16:00;222.14;8.15;1.81;1
17/03/2024;09:17:00;242.86;14.01;3.402;1
17/03/2024;09:18:00;227.91;13.2;3.008;1
17/03/2024;09:19:00;225.32;12.1;2.726;1
17/03/2024;09:20:00;212.33;8.7;1.847;1
17/03/2024;09:21:00;225.51;10.84;2.445;1
17/03/2024;09:22:00;242.02;5.39;1.304;0
17/03/2024;09:23:00;239.5;7.1;1.7;1
17/03/2024;09:24:00;234.98;9.41;2.211;1
17/03/2024;09:25:00;236.35;10.74;2.538;1
17/03/2024;09:26:00;213.09;3.62;0.771;0
17/03/2024;09:27:00;240.52;5.14;1.236;0
17/03/2024;09:28:00;229.71;6.32;1.452;0
17/03/2024;09:29:00;227.42;9.08;2.065;1
17/03/2024;09:30:00;243.15;1.45;0.353;0
17/03/2024;09:31:00;227.65;1.23;0.28;0
17/03/2024;09:32:00;248.73;10.79;2.684;1
17/03/2024;09:33:00;215.88;4.91;1.06;0
17/03/2024;09:34:00;222.95;2.09;0.466;0
17/03/2024;09:35:00;214.34;8.59;1.841;1
17/03/2024;09:36:00;221.34;7.19;1.591;1
17/03/2024;09:37:00;216.64;14.66;3.176;1
17/03/2024;09:38:00;219.7;3.75;0.824;0
17/03/2024;09:39:00;231.81;4.17;0.967;0
17/03/2024;09:40:00;210.44;12.01;2.527;1
17/03/2024;09:41:00;242.25;2.12;0.514;0
17/03/2024;09:42:00;216.07;3.59;0.776;0
17/03/2024;09:43:00;233.64;8.31;1.942;1
17/03/2024;09:44:00;214.43;4.78;1.025;0
17/03/2024;09:45:00;240.88;9.55;2.3;1
17/03/2024;09:46:00;229.46;2.34;0.537;0
17/03/2024;09:47:00;217.38;1.06;0.23;0
17/03/2024;09:48:00;240.04;13.84;3.322;1
17/03/2024;09:49:00;215.55;7.3;1.574;1
17/03/2024;09:50:00;222.29;7.02;1.56;1
17/03/2024;09:51:00;248.94;9.53;2.372;1
17/03/2024;09:52:00;222.11;13.68;3.038;1
17/03/2024;09:53:00;211.86;11.66;2.47;1
17/03/2024;09:54:00;234.89;7.52;1.766;1
17/03/2024;09:55:00;244.15;6.83;1.668;1
17/03/2024;09:56:00;235.54;11.75;2.768;1
17/03/2024;09:57:00;220.83;14.61;3.226;1
17/03/2024;09:58:00;232.15;10.46;2.428;1
17/03/2024;09:59:00;236.61;6.89;1.63;1
17/03/2024;10:00:00;247.55;2.83;0.701;0
17/03/2024;10:01:00;221.42;1.83;0.405;0
17/03/2024;10:02:00;213.04;4.04;0.861;0
17/03/2024;10:03:00;248.14;12.2;3.027;1
17/03/2024;10:04:00;215.87;10.44;2.254;1
17/03/2024;10:05:00;243.26;1.62;0.394;0
17/03/2024;10:06:00;232.85;2.53;0.589;0
17/03/2024;10:07:00;236.94;2.8;0.663;0
17/03/2024;10:08:00;238.68;6.18;1.475;0
17/03/2024;10:09:00;237.6;14.81;3.519;1
17/03/2024;10:10:00;234.38;10.24;2.4;1
17/03/2024;10:11:00;218.08;13.5;2.944;1
17/03/2024;10:12:00;230.08;5.52;1.27;0
17/03/2024;10:13:00;218.76;5.84;1.278;0
17/03/2024;10:14:00;247.9;14.89;3.691;1
17/03/2024;10:15:00;237.34;11.97;2.841;1
17/03/2024;10:16:00;211.69;7.49;1.586;1
17/03/2024;10:17:00;214.94;7.07;1.52;1
17/03/2024;10:18:00;237.63;4.48;1.065;0
17/03/2024;10:19:00;215.58;8.56;1.845;1
17/03/2024;10:20:00;216.22;6.31;1.364;0
17/03/2024;10:21:00;242.72;14.58;3.539;1
17/03/2024;10:22:00;242.66;3.83;0.929;0
17/03/2024;10:23:00;219.13;3.97;0.87;0
17/03/2024;10:24:00;214.22;3.77;0.808;0
17/03/2024;10:25:00;226.64;6.32;1.432;0
17/03/2024;10:26:00;232.36;9.22;2.142;1
17/03/2024;10:27:00;219.09;7.03;1.54;1
17/03/2024;10:28:00;238.5;10.88;2.595;1
17/03/2024;10:29:00;248.7;5.26;1.308;0
17/03/2024;10:30:00;246.65;1.44;0.355;0
17/03/2024;10:31:00;221.21;2.91;0.644;0
17/03/2024;10:32:00;211.73;12.06;2.553;1
17/03/2024;10:33:00;223.08;8.29;1.849;1
17/03/2024;10:34:00;230.23;11.37;2.618;1
17/03/2024;10:35:00;240.02;3.64;0.874;0
17/03/2024;10:36:00;220.96;1.85;0.409;0
17/03/2024;10:37:00;211.24;1.69;0.357;0
17/03/2024;10:38:00;220.86;7.48;1.652;1
17/03/2024;10:39:00;241.52;12.92;3.12;1
17/03/2024;10:40:00;233.16;10.03;2.339;1
17/03/2024;10:41:00;247.65;8.48;2.1;1
17/03/2024;10:42:00;222.76;14.61;3.255;1
17/03/2024;10:43:00;230.14;9.24;2.126;1
17/03/2024;10:44:00;235.94;9.68;2.284;1
17/03/2024;10:45:00;217.86;11.6;2.527;1
17/03/2024;10:46:00;241.09;5.71;1.377;0
17/03/2024;10:47:00;237.69;6.68;1.588;1
17/03/2024;10:48:00;216.47;11.63;2.518;1
17/03/2024;10:49:00;224.57;5.07;1.139;0
17/03/2024;10:50:00;215.25;11.64;2.506;1
17/03/2024;10:51:00;241.73;9.61;2.323;1
17/03/2024;10:52:00;223.67;2.23;0.499;0
17/03/2024;10:53:00;218.55;7.75;1.694;1
17/03/2024;10:54:00;218.96;11.02;2.413;1
17/03/2024;10:55:00;249.18;12.18;3.035;1
17/03/2024;10:56:00;218.26;14.33;3.128;1
17/03/2024;10:57:00;235.96;9.31;2.197;1
17/03/2024;10:58:00;214.09;13.72;2.937;1
17/03/2024;10:59:00;243.39;3.3;0.803;0
17/03/2024;11:00:00;235.11;1.84;0.433;0
17/03/2024;11:01:00;246.83;10.06;2.483;1
17/03/2024;11:02:00;219.81;2.99;0.657;0
17/03/2024;11:03:00;212.11;9.81;2.081;1
17/03/2024;11:04:00;239.38;1.95;0.467;0
17/03/2024;11:05:00;234.83;14.87;3.492;1
17/03/2024;11:06:00;217.81;5.19;1.13;0
17/03/2024;11:07:00;216.25;9.41;2.035;1
17/03/2024;11:08:00;213.4;8.89;1.897;1
17/03/2024;11:09:00;220.88;10.04;2.218;1
17/03/2024;11:10:00;238.34;1.39;0.331;0
17/03/2024;11:11:00;224.01;11.5;2.576;1
17/03/2024;11:12:00;228.8;3.52;0.805;0
17/03/2024;11:13:00;245.59;12.41;3.048;1
17/03/2024;11:14:00;210.98;6.58;1.388;0
17/03/2024;11:15:00;217.05;6.04;1.311;0
17/03/2024;11:16:00;224.49;13.71;3.078;1
17/03/2024;11:17:00;213.68;3.13;0.669;0
17/03/2024;11:18:00;248.04;12.38;3.071;1
17/03/2024;11:19:00;216.09;13.63;2.945;1
17/03/2024;11:20:00;224.49;1.44;0.323;0
17/03/2024;11:21:00;241.86;2.45;0.593;0
17/03/2024;11:22:00;246.37;9.28;2.286;1
17/03/2024;11:23:00;237.94;4.48;1.066;0
17/03/2024;11:24:00;244.63;2.95;0.722;0
17/03/2024;11:25:00;234.68;10.78;2.53;1
17/03/2024;11:26:00;238.28;5.32;1.268;0
17/03/2024;11:27:00;246.01;10.4;2.559;1
17/03/2024;11:28:00;238.46;1.2;0.286;0
17/03/2024;11:29:00;214.38;9.18;1.968;1
17/03/2024;11:30:00;244.63;10.96;2.681;1
17/03/2024;11:31:00;246.54;7.24;1.785;1
17/03/2024;11:32:00;243.96;1.93;0.471;0
17/03/2024;11:33:00;221.62;14.0;3.103;1
17/03/2024;11:34:00;236.68;9.46;2.239;1
17/03/2024;11:35:00;219.76;14.89;3.272;1
17/03/2024;11:36:00;233.02;13.7;3.192;1
17/03/2024;11:37:00;235.02;9.79;2.301;1
17/03/2024;11:38:00;239.49;3.31;0.793;0
17/03/2024;11:39:00;211.14;3.13;0.661;0
